Dmc;Value;Timestamp;Feature;Machine;LowerLimit;UpperLimit;MeasurementOccurence
Y2740655332A;0,19833873;2024-10-10 03:51:55.0000000;11402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,31999999;1
Y2740655332A;0,65065652;2024-10-10 03:51:55.0000000;12403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,3;1
Y2740655332A;0,25353184;2024-10-10 03:51:55.0000000;12402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,5;1
Y2740655332A;0,6544891;2024-10-10 03:51:55.0000000;11403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,1;1
Y2740655332A;1,4028907;2024-10-10 03:51:55.0000000;11202.Pk;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;3,5;1
Y2701849491A;0,30849913;2024-10-10 01:53:12.0000000;11402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,31999999;1
Y2732202301A;1,4925065;2024-10-09 22:05:53.0000000;11202.Pk;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;3,5;1
Y2732202301A;1,1597391;2024-10-09 22:05:53.0000000;11403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,1;1
Y2732202301A;0,28395209;2024-10-09 22:05:53.0000000;12402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,5;1
Y2732202301A;1,3114439;2024-10-09 22:05:53.0000000;12403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,3;1
Y2732202301A;0,45727324;2024-10-09 22:05:53.0000000;11402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,31999999;1
Y2751014001A;0,83979613;2024-10-09 23:51:11.0000000;11403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,1;1
Y2751014001A;1,4856899;2024-10-09 23:51:11.0000000;11202.Pk;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;3,5;1
Y2751014001A;0,86164165;2024-10-09 23:51:11.0000000;12403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,3;1
Y2720615301A;0,23143271;2024-10-10 01:43:24.0000000;12402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,5;1
Y2720615301A;0,90937167;2024-10-10 01:43:24.0000000;11403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,1;1
Y2720615301A;0,9351548;2024-10-10 01:43:24.0000000;12403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,3;1
Y2720615301A;0,22406383;2024-10-10 01:43:24.0000000;11402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,31999999;1
Y2720615301A;1,375109;2024-10-10 01:43:24.0000000;11202.Pk;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;3,5;1
Y2722208361A;0,89777881;2024-10-09 20:12:49.0000000;11403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,1;3
Y2722208361A;0,28586039;2024-10-09 20:12:49.0000000;12402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,5;3
Y2722208361A;0,82419115;2024-10-09 20:12:49.0000000;12403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,3;3
Y2722208361A;1,6228126;2024-10-09 20:12:49.0000000;11202.Pk;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;3,5;3
Y2722208361A;0,39130339;2024-10-09 20:12:49.0000000;11402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,31999999;3
Y2710400311A;1,50797;2024-10-09 22:33:05.0000000;11202.Pk;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;3,5;2
Y2750502211A;1,7927625;2024-10-10 05:30:09.0000000;11202.Pk;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;3,5;3
Y2750502211A;1,7356683;2024-10-10 05:30:09.0000000;12403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,3;3
Y2750502211A;1,206544;2024-10-10 05:30:09.0000000;11403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,1;3
Y2750502211A;0,36097476;2024-10-10 05:30:09.0000000;11402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,31999999;3
Y2750502211A;0,67011744;2024-10-10 05:30:09.0000000;12402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,5;3
Y2701735221A;0,31669459;2024-10-10 00:14:45.0000000;12402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,5;1
Y2701735221A;0,88240361;2024-10-10 00:14:45.0000000;11403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,1;1
Y2701735221A;0,91975188;2024-10-10 00:14:45.0000000;12403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,3;1
Y2701735221A;1,504192;2024-10-10 00:14:45.0000000;11202.Pk;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;3,5;1
Y2701921371A;0,28252748;2024-10-10 02:00:10.0000000;11402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,31999999;1
Y2701921371A;0,81609595;2024-10-10 02:00:10.0000000;12403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,3;1
Y2722110001A;1,4002517;2024-10-09 20:21:07.0000000;12403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,3;1
Y2722110001A;0,39694086;2024-10-09 20:21:07.0000000;11402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,31999999;1
Y2722110001A;1,6669277;2024-10-09 20:21:07.0000000;11202.Pk;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;3,5;1
Y2722110001A;0,30494446;2024-10-09 20:21:07.0000000;12402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,5;1
Y2722110001A;1,130404;2024-10-09 20:21:07.0000000;11403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,1;1
Y2702216051A;1,7752521;2024-10-09 23:22:29.0000000;11202.Pk;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;3,5;1
Y2702216051A;0,94633377;2024-10-09 23:22:29.0000000;12403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,3;1
Y2702216051A;1,0040981;2024-10-09 23:22:29.0000000;11403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,1;1
Y2702216051A;0,27444288;2024-10-09 23:22:29.0000000;11402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,31999999;1
Y2702216051A;0,29198891;2024-10-09 23:22:29.0000000;12402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,5;1
Y2750614171A;1,4908755;2024-10-10 00:11:09.0000000;11202.Pk;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;3,5;1
Y2701733201A;0,2360937;2024-10-09 23:41:41.0000000;12402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,5;2
Y2701733201A;1,40281;2024-10-09 23:41:41.0000000;11202.Pk;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;3,5;2
Y2701733201A;1,6358223;2024-10-09 23:41:41.0000000;12403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,3;2
Y2701733201A;0,24010685;2024-10-09 23:41:41.0000000;11402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,31999999;2
Y2701733201A;1,3386389;2024-10-09 23:41:41.0000000;11403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,1;2
Y2702206091A;0,24956363;2024-10-10 02:35:35.0000000;12402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,5;1
Y2702206091A;0,2619957;2024-10-10 02:35:35.0000000;11402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,31999999;1
Y2702206091A;1,2938708;2024-10-10 02:35:35.0000000;12403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,3;1
Y2702206091A;1,4163216;2024-10-10 02:35:35.0000000;11202.Pk;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;3,5;1
Y2702206091A;1,008762;2024-10-10 02:35:35.0000000;11403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,1;1
Y2751053491A;0,29729024;2024-10-09 22:14:54.0000000;12402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,5;2
Y2751053491A;0,30753386;2024-10-09 22:14:54.0000000;11402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,31999999;2
Y2751053491A;1,5030092;2024-10-09 22:14:54.0000000;11403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,1;2
Y2740047581A;0,30492231;2024-10-09 21:46:18.0000000;11402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,31999999;1
Y2740047581A;0,86236095;2024-10-09 21:46:18.0000000;11403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,1;1
Y2740047581A;0,30503196;2024-10-09 21:46:18.0000000;12402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,5;1
Y2740047581A;1,4296478;2024-10-09 21:46:18.0000000;11202.Pk;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;3,5;1
Y2740047581A;0,98070526;2024-10-09 21:46:18.0000000;12403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,3;1
Y2750747091A;1,4864354;2024-10-09 22:36:03.0000000;11202.Pk;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;3,5;1
Y2750747091A;0,25272971;2024-10-09 22:36:03.0000000;11402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,31999999;1
Y2750747091A;0,25118533;2024-10-09 22:36:03.0000000;12402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,5;1
Y2750747091A;0,80937177;2024-10-09 22:36:03.0000000;11403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,1;1
Y2750747091A;0,75736988;2024-10-09 22:36:03.0000000;12403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,3;1
Y2762230521A;0,71859741;2024-10-10 03:09:31.0000000;11403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,1;1
Y2762230521A;0,7602675;2024-10-10 03:09:31.0000000;12403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,3;1
Y2762230521A;2,1433668;2024-10-10 03:09:31.0000000;11202.Pk;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;3,5;1
Y2762230521A;0,23265244;2024-10-10 03:09:31.0000000;11402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,31999999;1
Y2762230521A;0,2603417;2024-10-10 03:09:31.0000000;12402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,5;1
Y2740704422A;0,22756642;2024-10-10 04:59:13.0000000;12402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,5;1
Y2740704422A;1,687307;2024-10-10 04:59:13.0000000;11202.Pk;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;3,5;1
Y2740704422A;0,17239484;2024-10-10 04:59:13.0000000;11402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,31999999;1
Y2740704422A;0,66116202;2024-10-10 04:59:13.0000000;12403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,3;1
Y2740704422A;0,65224689;2024-10-10 04:59:13.0000000;11403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,1;1
Y2750437441A;1,4952602;2024-10-10 00:03:13.0000000;11202.Pk;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;3,5;1
Y2750437441A;0,24299669;2024-10-10 00:03:13.0000000;12402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,5;1
Y2750437441A;1,0647663;2024-10-10 00:03:13.0000000;12403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,3;1
Y2750437441A;0,97425473;2024-10-10 00:03:13.0000000;11403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,1;1
Y2750437441A;0,23313183;2024-10-10 00:03:13.0000000;11402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,31999999;1
Y2722327571A;0,9025625;2024-10-10 00:59:52.0000000;12403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,3;1
Y2722327571A;0,85062808;2024-10-10 00:59:52.0000000;11403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,1;1
Y2722327571A;1,5652748;2024-10-10 00:59:52.0000000;11202.Pk;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;3,5;1
Y2722327571A;0,21847862;2024-10-10 00:59:52.0000000;12402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,5;1
Y2722327571A;0,24907924;2024-10-10 00:59:52.0000000;11402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,31999999;1
Y2750633421A;1,315537;2024-10-09 22:27:55.0000000;11403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,1;2
Y2750633421A;0,3041299;2024-10-09 22:27:55.0000000;12402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,5;2
Y2770009291A;1,7808101;2024-10-10 04:09:21.0000000;11202.Pk;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;3,5;1
Y2770009291A;0,84315115;2024-10-10 04:09:21.0000000;11403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,1;1
Y2710922401A;0,1986589;2024-10-10 04:45:13.0000000;11402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,31999999;1
Y2710922401A;0,25194743;2024-10-10 04:45:13.0000000;12402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,5;1
Y2710922401A;1,8199991;2024-10-10 04:45:13.0000000;11202.Pk;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;3,5;1
Y2722114381A;0,28931037;2024-10-09 20:28:47.0000000;11402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,31999999;1
Y2722114381A;0,97422403;2024-10-09 20:28:47.0000000;12403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,3;1
Y2710030341A;1,3055176;2024-10-09 21:22:37.0000000;11202.Pk;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;3,5;2
Y2710030341A;1,7802448;2024-10-09 21:22:37.0000000;12403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,3;2
Y2710030341A;0,41183284;2024-10-09 21:22:37.0000000;11402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,31999999;2
Y2710030341A;0,54406071;2024-10-09 21:22:37.0000000;12402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,5;2
Y2710030341A;1,147585;2024-10-09 21:22:37.0000000;11403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,1;2
Y2741144342A;1,2888712;2024-10-10 04:40:59.0000000;11202.Pk;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;3,5;1
Y2741144342A;0,79730988;2024-10-10 04:40:59.0000000;12403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,3;1
Y2741144342A;0,20075038;2024-10-10 04:40:59.0000000;11402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,31999999;1
Y2741144342A;0,26012802;2024-10-10 04:40:59.0000000;12402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,5;1
Y2741144342A;0,68659335;2024-10-10 04:40:59.0000000;11403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,1;1
Y2722155031A;0,30743814;2024-10-09 22:22:20.0000000;11402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,31999999;3
Y2722155031A;1,0771437;2024-10-09 22:22:20.0000000;12403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,3;3
Y2701917561A;1,6005427;2024-10-10 00:37:13.0000000;12403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,3;2
Y2701917561A;0,26907361;2024-10-10 00:37:13.0000000;11402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,31999999;2
Y2701917561A;0,24159539;2024-10-10 00:37:13.0000000;12402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,5;2
Y2701917561A;1,5680847;2024-10-10 00:37:13.0000000;11202.Pk;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;3,5;2
Y2701917561A;1,2278173;2024-10-10 00:37:13.0000000;11403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,1;2
Y2701807361A;0,89841318;2024-10-09 23:36:49.0000000;12403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,3;1
Y2701807361A;0,90507871;2024-10-09 23:36:49.0000000;11403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,1;1
Y2701807361A;0,27228311;2024-10-09 23:36:49.0000000;11402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,31999999;1
Y2701807361A;0,2633357;2024-10-09 23:36:49.0000000;12402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,5;1
Y2701807361A;1,2935387;2024-10-09 23:36:49.0000000;11202.Pk;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;3,5;1
Y2701815221A;0,31514329;2024-10-09 23:34:27.0000000;11402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,31999999;1
Y2701815221A;1,4072229;2024-10-09 23:34:27.0000000;11202.Pk;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;3,5;1
Y2701815221A;0,78327137;2024-10-09 23:34:27.0000000;12403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,3;1
Y2701815221A;0,26895973;2024-10-09 23:34:27.0000000;12402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,5;1
Y2721949571A;0,38966951;2024-10-09 19:58:07.0000000;11402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,31999999;2
Y2721949571A;0,32431921;2024-10-09 19:58:07.0000000;12402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,5;2
Y2740617372A;0,22901779;2024-10-10 03:32:58.0000000;11402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,31999999;1
Y2740617372A;0,71095663;2024-10-10 03:32:58.0000000;12403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,3;1
Y2740617372A;0,2094681;2024-10-10 03:32:58.0000000;12402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,5;1
Y2732221481A;1,0194492;2024-10-09 22:05:59.0000000;12403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,3;1
Y2732221481A;0,32088894;2024-10-09 22:05:59.0000000;12402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,5;1
Y2732221481A;0,23214011;2024-10-09 22:05:59.0000000;11402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,31999999;1
Y2732221481A;0,86034042;2024-10-09 22:05:59.0000000;11403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,1;1
Y2732221481A;1,8232332;2024-10-09 22:05:59.0000000;11202.Pk;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;3,5;1
Y2741203192A;0,69634825;2024-10-10 03:59:20.0000000;11403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,1;1
Y2741203192A;0,19846626;2024-10-10 03:59:20.0000000;11402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,31999999;1
Y2741203192A;0,65226603;2024-10-10 03:59:20.0000000;12403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,3;1
Y2741203192A;0,20190816;2024-10-10 03:59:20.0000000;12402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,5;1
Y2741203192A;1,5989685;2024-10-10 03:59:20.0000000;11202.Pk;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;3,5;1
Y2751004031A;0,25451529;2024-10-09 22:34:37.0000000;11402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,31999999;1
Y2750614171A;0,28952509;2024-10-10 00:11:09.0000000;11402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,31999999;1
Y2750614171A;0,27833298;2024-10-10 00:11:09.0000000;12402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,5;1
Y2750614171A;0,9670108;2024-10-10 00:11:09.0000000;11403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,1;1
Y2750614171A;1,0089709;2024-10-10 00:11:09.0000000;12403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,3;1
Y2702053281A;0,29828531;2024-10-10 01:59:01.0000000;11402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,31999999;1
Y2702053281A;1,1827545;2024-10-10 01:59:01.0000000;12403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,3;1
Y2702053281A;0,95736504;2024-10-10 01:59:01.0000000;11403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,1;1
Y2702053281A;0,46137178;2024-10-10 01:59:01.0000000;12402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,5;1
Y2702053281A;1,239387;2024-10-10 01:59:01.0000000;11202.Pk;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;3,5;1
Y2741159342A;0,20387694;2024-10-10 04:28:34.0000000;11402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,31999999;1
Y2741159342A;1,7592221;2024-10-10 04:28:34.0000000;11202.Pk;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;3,5;1
Y2741159342A;0,64400011;2024-10-10 04:28:34.0000000;11403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,1;1
Y2741159342A;0,22123928;2024-10-10 04:28:34.0000000;12402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,5;1
Y2740619582A;0,73542595;2024-10-10 04:03:12.0000000;11403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,1;1
Y2740619582A;0,26422149;2024-10-10 04:03:12.0000000;12402.BS2;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;0,5;1
Y2740619582A;0,73629659;2024-10-10 04:03:12.0000000;12403.BS3;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;1,3;1
Y2740619582A;1,7869359;2024-10-10 04:03:12.0000000;11202.Pk;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;3,5;1
Y2701903501A;1,4697609;2024-10-09 23:21:10.0000000;11202.Pk;MKM_WS004936.schaeffler.com_QsStatModule-Ebooster-ANOVIS-FUS;0;3,5;1
